,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Total_Sales,Price_After_Disc,Unit_Cost,Order_Type
15,6986,CA-2021-116526,02-09-2021,06-09-2021,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,29.52,4.0,0.0,14.4648,118.08,29.52,7.38,Order
16,6985,CA-2021-116526,02-09-2021,06-09-2021,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",376.74,4.0,0.1,71.162,1506.96,339.06600000000003,84.76650000000001,Order
17,6987,CA-2021-116526,02-09-2021,06-09-2021,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,OFF-AR-10004999,Office Supplies,Art,Newell 315,11.96,2.0,0.0,2.99,23.92,11.96,5.98,Order
18,2143,CA-2021-155481,02-09-2021,06-09-2021,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",30.48,6.0,0.2,9.906,182.88,24.384,4.064,Order
19,963,CA-2021-120859,02-09-2021,05-09-2021,First Class,CV-12805,Cynthia Voltz,Corporate,United States,San Francisco,California,94110,West,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",21.88,2.0,0.0,10.94,43.76,21.88,10.94,Order
20,2145,CA-2021-155481,02-09-2021,06-09-2021,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,16.688,7.0,0.2,5.4236,116.81599999999999,13.350399999999999,1.9071999999999998,Order
21,1408,CA-2021-130407,03-09-2021,07-09-2021,Standard Class,KD-16270,Karen Daniels,Consumer,United States,New York City,New York,10024,East,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,75.48,2.0,0.0,19.6248,150.96,75.48,37.74,Order
22,8680,CA-2021-112739,03-09-2021,08-09-2021,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Houston,Texas,77070,Central,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,159.56,5.0,0.2,33.9065,797.8,127.648,25.5296,Order
23,7079,CA-2021-106950,03-09-2021,07-09-2021,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AP-10000159,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,309.456,9.0,0.2,34.8138,2785.1040000000003,247.56480000000002,27.5072,Order
24,7078,CA-2021-106950,03-09-2021,07-09-2021,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,22.911,7.0,0.7,-17.5651,160.377,6.8733,0.9819000000000001,Order
25,6765,CA-2021-144764,03-09-2021,09-09-2021,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60623,Central,TEC-MA-10003230,Technology,Machines,Okidata C610n Printer,1362.9,3.0,0.3,-19.47,4088.7000000000003,954.0300000000001,318.01000000000005,Order
26,3416,CA-2021-116540,03-09-2021,03-09-2021,Same Day,SS-20590,Sonia Sunley,Consumer,United States,Madison,Wisconsin,53711,Central,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,1.81,1.0,0.0,0.6516,1.81,1.81,1.81,Order
27,3417,CA-2021-116540,03-09-2021,03-09-2021,Same Day,SS-20590,Sonia Sunley,Consumer,United States,Madison,Wisconsin,53711,Central,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",8.26,2.0,0.0,3.8822,16.52,8.26,4.13,Order
28,9237,CA-2021-126732,03-09-2021,07-09-2021,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036,West,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,568.728,3.0,0.2,28.4364,1706.1839999999997,454.9824,151.6608,Order
29,6937,CA-2021-129847,03-09-2021,05-09-2021,First Class,TA-21385,Tom Ashbrook,Home Office,United States,Chicago,Illinois,60653,Central,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,84.272,2.0,0.6,-75.8448,168.544,33.708800000000004,16.854400000000002,Order
30,8179,CA-2021-166429,03-09-2021,09-09-2021,Standard Class,TG-21310,Toby Gnade,Consumer,United States,Des Moines,Washington,98198,West,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,999.98,2.0,0.0,449.991,1999.96,999.98,499.99,Order
31,6764,CA-2021-144764,03-09-2021,09-09-2021,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,35.168,2.0,0.2,-8.3524,70.336,28.1344,14.0672,Order
32,9236,CA-2021-126732,03-09-2021,07-09-2021,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036,West,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,18.69,7.0,0.0,5.2332,130.83,18.69,2.6700000000000004,Order
33,9235,CA-2021-126732,03-09-2021,07-09-2021,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036,West,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1091.168,4.0,0.2,68.198,4364.672,872.9343999999999,218.23359999999997,Order
34,1409,CA-2021-130407,03-09-2021,07-09-2021,Standard Class,KD-16270,Karen Daniels,Consumer,United States,New York City,New York,10024,East,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,39.98,2.0,0.0,9.995,79.96,39.98,19.99,Order
35,7080,CA-2021-106950,03-09-2021,07-09-2021,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.456,4.0,0.2,3.4048,77.824,15.5648,3.8912,Order
36,7082,CA-2021-106950,03-09-2021,07-09-2021,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1012.68,3.0,0.2,303.804,3038.04,810.144,270.048,Order
37,7081,CA-2021-106950,03-09-2021,07-09-2021,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,472.518,3.0,0.4,-149.6307,1417.5539999999999,283.51079999999996,94.50359999999999,Order
38,9069,CA-2021-106278,03-09-2021,06-09-2021,Second Class,BM-11140,Becky Martin,Consumer,United States,Des Moines,Washington,98198,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",215.976,3.0,0.2,-2.6997,647.928,172.7808,57.5936,Order
39,9238,CA-2021-126732,03-09-2021,07-09-2021,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036,West,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,7.312,1.0,0.2,2.5592,7.312,5.849600000000001,5.849600000000001,Order
40,7083,CA-2021-106950,03-09-2021,07-09-2021,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,17.22,5.0,0.7,-12.628,86.1,5.166,1.0332000000000001,Order
41,9070,CA-2021-106278,03-09-2021,06-09-2021,Second Class,BM-11140,Becky Martin,Consumer,United States,Des Moines,Washington,98198,West,OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",65.94,3.0,0.0,30.9918,197.82,65.94,21.98,Order
42,8679,CA-2021-112739,03-09-2021,08-09-2021,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Houston,Texas,77070,Central,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",8.608,8.0,0.8,-13.3424,68.864,1.7215999999999996,0.21519999999999995,Order
43,9233,CA-2021-126732,03-09-2021,07-09-2021,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036,West,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,94.68,9.0,0.0,31.2444,852.1200000000001,94.68,10.520000000000001,Order
44,6763,CA-2021-144764,03-09-2021,09-09-2021,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60623,Central,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,29.24,5.0,0.2,9.8685,146.2,23.392,4.6784,Order
45,9234,CA-2021-126732,03-09-2021,07-09-2021,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,23.67,3.0,0.0,0.9468,71.01,23.67,7.890000000000001,Order
46,5429,CA-2021-113096,03-09-2021,05-09-2021,First Class,SZ-20035,Sam Zeldin,Home Office,United States,San Francisco,California,94122,West,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",46.53,3.0,0.0,12.0978,139.59,46.53,15.51,Order
47,870,CA-2021-158099,04-09-2021,06-09-2021,First Class,PK-18910,Paul Knutson,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1141.47,5.0,0.7,-760.98,5707.35,342.44100000000003,68.4882,Order
48,871,CA-2021-158099,04-09-2021,06-09-2021,First Class,PK-18910,Paul Knutson,Home Office,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10002496,Technology,Phones,Cisco SPA301,280.782,3.0,0.4,-46.797,842.346,168.4692,56.1564,Order
49,6779,US-2021-147711,04-09-2021,09-09-2021,Second Class,HF-14995,Herbert Flentye,Consumer,United States,Baltimore,Maryland,21215,East,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",344.94,3.0,0.0,31.0446,1034.82,344.94,114.98,Order
50,6780,US-2021-147711,04-09-2021,09-09-2021,Second Class,HF-14995,Herbert Flentye,Consumer,United States,Baltimore,Maryland,21215,East,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,2.0,0.0,4.2804,29.52,14.76,7.38,Order
51,5354,US-2021-101616,04-09-2021,07-09-2021,First Class,CY-12745,Craig Yedwab,Corporate,United States,Monroe,Louisiana,71203,South,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,87.28,8.0,0.0,41.0216,698.24,87.28,10.91,Order
52,2772,CA-2021-163986,04-09-2021,11-09-2021,Standard Class,JJ-15445,Jennifer Jackson,Consumer,United States,Waukesha,Wisconsin,53186,Central,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,54.5,5.0,0.0,14.17,272.5,54.5,10.9,Order
53,1382,US-2021-100566,04-09-2021,10-09-2021,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Aurora,Illinois,60505,Central,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",83.952,3.0,0.6,-90.2484,251.856,33.5808,11.193600000000002,Order
54,6781,US-2021-147711,04-09-2021,09-09-2021,Second Class,HF-14995,Herbert Flentye,Consumer,United States,Baltimore,Maryland,21215,East,OFF-BI-10003350,Office Supplies,Binders,Acco Expandable Hanging Binders,12.76,2.0,0.0,5.8696,25.52,12.76,6.38,Order
55,6782,US-2021-147711,04-09-2021,09-09-2021,Second Class,HF-14995,Herbert Flentye,Consumer,United States,Baltimore,Maryland,21215,East,OFF-LA-10004093,Office Supplies,Labels,Avery 486,58.48,8.0,0.0,27.4856,467.84,58.48,7.31,Order
56,8660,CA-2021-153185,04-09-2021,09-09-2021,Standard Class,MH-17620,Matt Hagelstein,Corporate,United States,Cincinnati,Ohio,45231,East,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",30.96,6.0,0.2,11.223,185.76,24.768,4.128,Order
57,2160,CA-2021-159737,04-09-2021,10-09-2021,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",8.808,3.0,0.8,-14.9736,26.424,1.7615999999999996,0.5871999999999998,Order
58,7563,US-2021-104815,04-09-2021,08-09-2021,Standard Class,RB-19570,Rob Beeghly,Consumer,United States,Chicago,Illinois,60610,Central,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",198.744,4.0,0.3,0.0,794.976,139.1208,34.7802,Order
59,2283,CA-2021-132143,04-09-2021,06-09-2021,First Class,FM-14215,Filia McAdams,Corporate,United States,Middletown,Connecticut,6457,East,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",48.16,7.0,0.0,22.1536,337.12,48.16,6.88,Order
60,5807,CA-2021-149783,05-09-2021,08-09-2021,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Knoxville,Tennessee,37918,South,OFF-PA-20002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",12.192,3.0,0.2,4.1148,36.576,9.7536,3.2512000000000003,Order
61,9930,CA-2021-129630,05-09-2021,05-09-2021,Same Day,IM-15055,Ionia McGrath,Consumer,United States,San Francisco,California,94122,West,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,2799.96,5.0,0.2,944.9865,13999.8,2239.968,447.99359999999996,Order
62,5808,CA-2021-149783,05-09-2021,08-09-2021,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Knoxville,Tennessee,37918,South,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,87.168,2.0,0.2,8.7168,174.336,69.73440000000001,34.867200000000004,Order
63,9929,CA-2021-129630,05-09-2021,05-09-2021,Same Day,IM-15055,Ionia McGrath,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",24.27,3.0,0.0,8.7372,72.81,24.27,8.09,Order
64,5809,CA-2021-149783,05-09-2021,08-09-2021,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Knoxville,Tennessee,37918,South,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,31.744,2.0,0.2,8.3328,63.488,25.3952,12.6976,Order
65,6037,CA-2021-131205,05-09-2021,09-09-2021,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324,South,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,42.6,3.0,0.0,16.614,127.80000000000001,42.6,14.200000000000001,Order
66,5333,CA-2021-123120,05-09-2021,09-09-2021,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,New York City,New York,10011,East,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,22.72,4.0,0.0,6.5888,90.88,22.72,5.68,Order
67,6038,CA-2021-131205,05-09-2021,09-09-2021,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324,South,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,113.94,6.0,0.0,54.6912,683.64,113.94,18.99,Order
68,5332,CA-2021-123120,05-09-2021,09-09-2021,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,New York City,New York,10011,East,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,60.6,5.0,0.2,20.4525,303.0,48.480000000000004,9.696000000000002,Order
69,5331,CA-2021-123120,05-09-2021,09-09-2021,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,New York City,New York,10011,East,FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",63.94,1.0,0.0,24.9366,63.94,63.94,63.94,Order
70,6040,CA-2021-131205,05-09-2021,09-09-2021,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324,South,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,5.28,3.0,0.0,2.5344,15.84,5.28,1.76,Order
71,6039,CA-2021-131205,05-09-2021,09-09-2021,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324,South,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,129.92,4.0,0.0,5.1968,519.68,129.92,32.48,Order
72,9074,CA-2021-142524,05-09-2021,09-09-2021,Standard Class,MB-18085,Mick Brown,Consumer,United States,Springfield,Missouri,65807,Central,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,279.95,5.0,0.0,67.188,1399.75,279.95,55.989999999999995,Order
73,9073,CA-2021-142524,05-09-2021,09-09-2021,Standard Class,MB-18085,Mick Brown,Consumer,United States,Springfield,Missouri,65807,Central,OFF-EN-10003286,Office Supplies,Envelopes,Staples,16.56,2.0,0.0,7.7832,33.12,16.56,8.28,Order
74,8737,CA-2021-168774,05-09-2021,10-09-2021,Standard Class,RP-19855,Roy Phan,Corporate,United States,Woodbury,Minnesota,55125,Central,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",535.41,3.0,0.0,160.623,1606.23,535.41,178.47,Order
75,3789,CA-2021-169971,05-09-2021,10-09-2021,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Houston,Texas,77041,Central,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",62.376,3.0,0.2,7.0173,187.128,49.9008,16.633599999999998,Order
76,3788,CA-2021-169971,05-09-2021,10-09-2021,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Houston,Texas,77041,Central,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,3.912,1.0,0.2,1.0269,3.912,3.1296,3.1296,Order
77,9602,CA-2021-117604,05-09-2021,10-09-2021,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Jonesboro,Arkansas,72401,South,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,239.5,5.0,0.0,114.96,1197.5,239.5,47.9,Order
78,1795,CA-2021-140774,06-09-2021,11-09-2021,Standard Class,BE-11455,Brad Eason,Home Office,United States,Olathe,Kansas,66062,Central,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,107.94,3.0,0.0,26.985,323.82,107.94,35.98,Order
79,9142,CA-2021-139409,06-09-2021,08-09-2021,First Class,FW-14395,Fred Wasserman,Corporate,United States,New York City,New York,10011,East,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,4.0,0.0,12.208,174.4,43.6,10.9,Order
80,3875,CA-2021-136231,06-09-2021,08-09-2021,Second Class,DM-13015,Darrin Martin,Consumer,United States,Johnson City,Tennessee,37604,South,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",86.058,7.0,0.7,-63.1092,602.4060000000001,25.817400000000006,3.688200000000001,Order
81,3876,CA-2021-136231,06-09-2021,08-09-2021,Second Class,DM-13015,Darrin Martin,Consumer,United States,Johnson City,Tennessee,37604,South,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,108.784,2.0,0.2,6.799,217.568,87.02720000000001,43.513600000000004,Order
82,3877,CA-2021-136231,06-09-2021,08-09-2021,Second Class,DM-13015,Darrin Martin,Consumer,United States,Johnson City,Tennessee,37604,South,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,10.272,3.0,0.2,3.21,30.816000000000003,8.217600000000001,2.7392000000000003,Order
83,3524,CA-2021-137673,06-09-2021,11-09-2021,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,San Diego,California,92105,West,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,116.0,8.0,0.0,29.0,928.0,116.0,14.5,Order
84,3874,CA-2021-136231,06-09-2021,08-09-2021,Second Class,DM-13015,Darrin Martin,Consumer,United States,Johnson City,Tennessee,37604,South,OFF-EN-10001099,Office Supplies,Envelopes,Staples,23.472,3.0,0.2,7.6284,70.416,18.7776,6.2592,Order
85,4616,CA-2021-144540,06-09-2021,11-09-2021,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Houston,Texas,77070,Central,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,28.44,9.0,0.2,4.266,255.96,22.752000000000002,2.5280000000000005,Order
86,446,CA-2021-115756,06-09-2021,08-09-2021,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,OFF-LA-10001317,Office Supplies,Labels,Avery 520,22.05,7.0,0.0,10.584,154.35,22.05,3.15,Order
87,3617,CA-2021-154536,06-09-2021,10-09-2021,Standard Class,JC-15340,Jasper Cacioppo,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10004410,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",9.555,5.0,0.7,-7.3255,47.775,2.8665000000000003,0.5733,Order
88,5880,CA-2021-133319,06-09-2021,12-09-2021,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,New York City,New York,10011,East,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,192.16,4.0,0.0,92.2368,768.64,192.16,48.04,Order
89,7592,CA-2021-158778,06-09-2021,10-09-2021,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",71.246,2.0,0.3,-19.3382,142.492,49.87219999999999,24.936099999999996,Order
90,6876,US-2021-121013,06-09-2021,11-09-2021,Standard Class,MM-17920,Michael Moore,Consumer,United States,Chesapeake,Virginia,23320,South,OFF-LA-10004545,Office Supplies,Labels,Avery 50,25.06,2.0,0.0,11.7782,50.12,25.06,12.53,Order
91,6877,US-2021-121013,06-09-2021,11-09-2021,Standard Class,MM-17920,Michael Moore,Consumer,United States,Chesapeake,Virginia,23320,South,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",1652.94,3.0,0.0,314.0586,4958.82,1652.94,550.98,Order
92,7593,CA-2021-158778,06-09-2021,10-09-2021,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10000896,Office Supplies,Art,Newell 329,7.872,3.0,0.2,0.5904,23.616,6.2976,2.0992,Order
93,7594,CA-2021-158778,06-09-2021,10-09-2021,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,887.271,3.0,0.3,-63.3765,2661.813,621.0897,207.0299,Order
94,7524,CA-2021-162383,06-09-2021,12-09-2021,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Lancaster,Ohio,43130,East,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",85.246,2.0,0.3,-1.2178,170.492,59.6722,29.8361,Order
95,4947,CA-2021-151372,06-09-2021,07-09-2021,First Class,JH-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,90278,West,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,4.36,2.0,0.0,1.7876,8.72,4.36,2.18,Order
96,7523,CA-2021-162383,06-09-2021,12-09-2021,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Lancaster,Ohio,43130,East,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,8.856,6.0,0.7,-6.4944,53.135999999999996,2.6568000000000005,0.4428000000000001,Order
97,4946,CA-2021-151372,06-09-2021,07-09-2021,First Class,JH-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,90278,West,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",11.68,2.0,0.2,3.942,23.36,9.344,4.672,Order
98,7522,CA-2021-162383,06-09-2021,12-09-2021,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Lancaster,Ohio,43130,East,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,8.952,2.0,0.7,-7.46,17.904,2.6856,1.3428,Order
99,4615,CA-2021-144540,06-09-2021,11-09-2021,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Houston,Texas,77070,Central,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",62.79,3.0,0.8,-166.3935,188.37,12.558,4.186,Order
100,445,CA-2021-115756,06-09-2021,08-09-2021,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,242.94,3.0,0.0,29.1528,728.8199999999999,242.94,80.98,Order
101,7591,CA-2021-158778,06-09-2021,10-09-2021,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",58.248,9.0,0.2,11.6496,524.232,46.5984,5.1776,Order
102,443,CA-2021-115756,06-09-2021,08-09-2021,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.95,3.0,0.0,20.5755,212.85000000000002,70.95,23.650000000000002,Order
103,5382,CA-2021-149195,06-09-2021,08-09-2021,Second Class,DM-13525,Don Miller,Corporate,United States,Houston,Texas,77070,Central,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,25.92,5.0,0.2,9.072,129.60000000000002,20.736,4.1472,Order
104,5383,CA-2021-149195,06-09-2021,08-09-2021,Second Class,DM-13525,Don Miller,Corporate,United States,Houston,Texas,77070,Central,OFF-FA-10001843,Office Supplies,Fasteners,Staples,15.808,8.0,0.2,5.3352,126.464,12.6464,1.5808,Order
105,1281,CA-2021-160815,06-09-2021,07-09-2021,First Class,TR-21325,Toby Ritter,Consumer,United States,Cedar Rapids,Iowa,52402,Central,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,278.4,3.0,0.0,80.736,835.1999999999999,278.4,92.8,Order
106,5384,CA-2021-149195,06-09-2021,08-09-2021,Second Class,DM-13525,Don Miller,Corporate,United States,Houston,Texas,77070,Central,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,10.368,2.0,0.2,3.7584,20.736,8.2944,4.1472,Order
