Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Total_Sales,Price_After_Disc,Unit_Cost,Order_Type,shipment_id,Location_ID
9269,CA-2020-151869,25-09-2020,25-09-2020,Same Day,CS-11950,Carlos Soltero,Consumer,United States,Freeport,New York,11520,East,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,20.04,3,0,9.6192,60.12,20.04,6.68,Order,SC-2020-09-151869,US-Eas-New-Fre-11520
5726,CA-2020-103933,25-09-2020,27-09-2020,First Class,DR-12880,Dan Reichenbach,Corporate,United States,New York City,New York,10011,East,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,899.91,9,0,395.9604,8099.19,899.91,99.99,Order,FC-2020-09-103933,US-Eas-New-New-10011
7838,CA-2020-149083,25-09-2020,30-09-2020,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98103,West,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",12.6,2,0,5.796,25.2,12.6,6.3,Order,SC-2020-09-149083,US-Wes-Was-Sea-98103
6452,CA-2020-156510,25-09-2020,29-09-2020,Standard Class,EH-13990,Erica Hackney,Consumer,United States,Meriden,Connecticut,6450,East,OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,6.7,1,0,2.211,6.7,6.7,6.7,Order,SC-2020-09-156510,US-Eas-Con-Mer-6450
6450,CA-2020-156510,25-09-2020,29-09-2020,Standard Class,EH-13990,Erica Hackney,Consumer,United States,Meriden,Connecticut,6450,East,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",10.76,2,0,5.1648,21.52,10.76,5.38,Order,SC-2020-09-156510,US-Eas-Con-Mer-6450
2447,CA-2020-100573,25-09-2020,01-10-2020,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Los Angeles,California,90004,West,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17.48,2,0,8.2156,34.96,17.48,8.74,Order,SC-2020-10-100573,US-Wes-Cal-Los-90004
1697,CA-2020-156335,25-09-2020,28-09-2020,Second Class,PO-19195,Phillina Ober,Home Office,United States,Bayonne,New Jersey,7002,East,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,104.98,2,0,52.49,209.96,104.98,52.49,Order,SC-2020-09-156335,US-Eas-New-Bay-7002
1696,CA-2020-156335,25-09-2020,28-09-2020,Second Class,PO-19195,Phillina Ober,Home Office,United States,Bayonne,New Jersey,7002,East,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,14.46,3,0,7.0854,43.38,14.46,4.82,Order,SC-2020-09-156335,US-Eas-New-Bay-7002
1695,CA-2020-156335,25-09-2020,28-09-2020,Second Class,PO-19195,Phillina Ober,Home Office,United States,Bayonne,New Jersey,7002,East,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,63.96,4,0,19.8276,255.84,63.96,15.99,Order,SC-2020-09-156335,US-Eas-New-Bay-7002
1425,CA-2020-124800,26-09-2020,30-09-2020,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,263.96,5,0.2,23.0965,1319.8,211.168,42.2336,Order,SC-2020-09-124800,US-Wes-Ari-Mes-85204
1424,CA-2020-124800,26-09-2020,30-09-2020,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,119.904,6,0.2,-1.4988,719.424,95.9232,15.9872,Order,SC-2020-09-124800,US-Wes-Ari-Mes-85204
5118,CA-2020-127173,26-09-2020,03-10-2020,Standard Class,GM-14500,Gene McClure,Consumer,United States,Oceanside,New York,11572,East,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",34.44,3,0,16.1868,103.32,34.44,11.48,Order,SC-2020-10-127173,US-Eas-New-Oce-11572
2498,CA-2020-122371,26-09-2020,01-10-2020,Standard Class,BS-11800,Bryan Spruell,Home Office,United States,San Diego,California,92037,West,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,124.46,2,0,58.4962,248.92,124.46,62.23,Order,SC-2020-10-122371,US-Wes-Cal-San-92037
281,US-2020-161991,26-09-2020,28-09-2020,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,2.08,5,0.8,-3.432,10.4,0.416,0.0832,Order,SC-2020-09-161991,US-Cen-Tex-Hou-77070
5119,CA-2020-127173,26-09-2020,03-10-2020,Standard Class,GM-14500,Gene McClure,Consumer,United States,Oceanside,New York,11572,East,TEC-MA-10002859,Technology,Machines,Ativa MDM8000 8-Sheet Micro-Cut Shredder,629.93,7,0,296.0671,4409.51,629.93,89.99,Order,SC-2020-10-127173,US-Eas-New-Oce-11572
5120,CA-2020-127173,26-09-2020,03-10-2020,Standard Class,GM-14500,Gene McClure,Consumer,United States,Oceanside,New York,11572,East,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,79.056,9,0.2,28.6578,711.504,63.2448,7.0272,Order,SC-2020-10-127173,US-Eas-New-Oce-11572
1422,CA-2020-124800,26-09-2020,30-09-2020,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,60.672,2,0.2,14.4096,121.344,48.5376,24.2688,Order,SC-2020-09-124800,US-Wes-Ari-Mes-85204
1421,CA-2020-124800,26-09-2020,30-09-2020,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,72.588,2,0.7,-48.392,145.176,21.7764,10.8882,Order,SC-2020-09-124800,US-Wes-Ari-Mes-85204
1420,CA-2020-124800,26-09-2020,30-09-2020,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,OFF-PA-10000501,Office Supplies,Paper,Petty Cash Envelope,86.272,4,0.2,31.2736,345.088,69.0176,17.2544,Order,SC-2020-09-124800,US-Wes-Ari-Mes-85204
282,US-2020-161991,26-09-2020,28-09-2020,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,1114.4,7,0.2,376.11,7800.8,891.52,127.36,Order,SC-2020-09-161991,US-Cen-Tex-Hou-77070
1426,CA-2020-124800,26-09-2020,30-09-2020,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,363.648,4,0.2,-86.3664,1454.592,290.9184,72.7296,Order,SC-2020-09-124800,US-Wes-Ari-Mes-85204
2497,CA-2020-122371,26-09-2020,01-10-2020,Standard Class,BS-11800,Bryan Spruell,Home Office,United States,San Diego,California,92037,West,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",64.17,3,0,18.6093,192.51,64.17,21.39,Order,SC-2020-10-122371,US-Wes-Cal-San-92037
1423,CA-2020-124800,26-09-2020,30-09-2020,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',77.031,9,0.7,-59.0571,693.279,23.1093,2.5677,Order,SC-2020-09-124800,US-Wes-Ari-Mes-85204
2556,CA-2020-111458,26-09-2020,30-09-2020,Standard Class,PF-19165,Philip Fox,Consumer,United States,New York City,New York,10035,East,TEC-AC-10001590,Technology,Accessories,Dell Slim USB Multimedia Keyboard,50,2,0,12,100,50,25,Order,SC-2020-09-111458,US-Eas-New-New-10035
285,CA-2020-130883,26-09-2020,02-10-2020,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Portland,Oregon,97206,West,TEC-AC-10001956,Technology,Accessories,Microsoft Arc Touch Mouse,239.8,5,0.2,47.96,1199,191.84,38.368,Order,SC-2020-10-130883,US-Wes-Ore-Por-97206
286,CA-2020-130883,26-09-2020,02-10-2020,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Portland,Oregon,97206,West,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,31.104,6,0.2,10.8864,186.624,24.8832,4.1472,Order,SC-2020-10-130883,US-Wes-Ore-Por-97206
1649,CA-2020-120341,26-09-2020,29-09-2020,Second Class,SF-20200,Sarah Foster,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,121.104,6,0.7,-100.92,726.624,36.3312,6.0552,Order,SC-2020-09-120341,US-Eas-Pen-Phi-19143
284,CA-2020-130883,26-09-2020,02-10-2020,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Portland,Oregon,97206,West,OFF-PA-10000474,Office Supplies,Paper,Staples,141.76,5,0.2,47.844,708.8,113.408,22.6816,Order,SC-2020-10-130883,US-Wes-Ore-Por-97206
1650,CA-2020-120341,26-09-2020,29-09-2020,Second Class,SF-20200,Sarah Foster,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,45.894,1,0.4,-9.1788,45.894,27.5364,27.5364,Order,SC-2020-09-120341,US-Eas-Pen-Phi-19143
6960,CA-2020-167255,27-09-2020,29-09-2020,Second Class,RH-19510,Rick Huthwaite,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,146.82,3,0,73.41,440.46,146.82,48.94,Order,SC-2020-09-167255,US-Wes-Cal-San-94110
3437,US-2020-100531,27-09-2020,29-09-2020,First Class,NM-18520,Neoma Murray,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",24.288,3,0.6,-12.7512,72.864,9.7152,3.2384,Order,FC-2020-09-100531,US-Cen-Ill-Chi-60610
6961,CA-2020-167255,27-09-2020,29-09-2020,Second Class,RH-19510,Rick Huthwaite,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,12.96,2,0,6.2208,25.92,12.96,6.48,Order,SC-2020-09-167255,US-Wes-Cal-San-94110
3436,US-2020-100531,27-09-2020,29-09-2020,First Class,NM-18520,Neoma Murray,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,15.08,2,0.8,-22.62,30.16,3.016,1.508,Order,FC-2020-09-100531,US-Cen-Ill-Chi-60610
6959,CA-2020-167255,27-09-2020,29-09-2020,Second Class,RH-19510,Rick Huthwaite,Home Office,United States,San Francisco,California,94110,West,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",15.51,1,0,4.3428,15.51,15.51,15.51,Order,SC-2020-09-167255,US-Wes-Cal-San-94110
7847,CA-2020-125976,27-09-2020,02-10-2020,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,Arlington,Virginia,22204,South,TEC-PH-10002496,Technology,Phones,Cisco SPA301,1871.88,12,0,561.564,22462.56,1871.88,155.99,Order,SC-2020-10-125976,US-Sou-Vir-Arl-22204
7846,CA-2020-125976,27-09-2020,02-10-2020,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,Arlington,Virginia,22204,South,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,154.9,5,0,69.705,774.5,154.9,30.98,Order,SC-2020-10-125976,US-Sou-Vir-Arl-22204
8928,CA-2020-143616,27-09-2020,29-09-2020,Second Class,SS-20140,Saphhira Shifley,Corporate,United States,Seattle,Washington,98103,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,99.2,5,0,25.792,496,99.2,19.84,Order,SC-2020-09-143616,US-Wes-Was-Sea-98103
7215,CA-2020-103072,27-09-2020,30-09-2020,Second Class,HW-14935,Helen Wasserman,Corporate,United States,Detroit,Michigan,48205,Central,OFF-AR-10000127,Office Supplies,Art,Newell 321,16.4,5,0,4.756,82,16.4,3.28,Order,SC-2020-09-103072,US-Cen-Mic-Det-48205
7216,CA-2020-103072,27-09-2020,30-09-2020,Second Class,HW-14935,Helen Wasserman,Corporate,United States,Detroit,Michigan,48205,Central,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,25.92,4,0,12.4416,103.68,25.92,6.48,Order,SC-2020-09-103072,US-Cen-Mic-Det-48205
8162,CA-2020-120915,28-09-2020,03-10-2020,Second Class,JJ-15445,Jennifer Jackson,Consumer,United States,New York City,New York,10035,East,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",293.52,6,0,76.3152,1761.12,293.52,48.92,Order,SC-2020-10-120915,US-Eas-New-New-10035
4933,CA-2020-106978,28-09-2020,04-10-2020,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Colorado,80013,West,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",12.536,1,0.2,4.2309,12.536,10.0288,10.0288,Order,SC-2020-10-106978,US-Wes-Col-Aur-80013
9453,CA-2020-129546,28-09-2020,05-10-2020,Standard Class,RP-19855,Roy Phan,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,81.792,6,0.2,26.5824,490.752,65.4336,10.9056,Order,SC-2020-10-129546,US-Wes-Cal-Los-90032
4934,CA-2020-106978,28-09-2020,04-10-2020,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.08,2,0.7,-0.792,2.16,0.324,0.162,Order,SC-2020-10-106978,US-Wes-Col-Aur-80013
9455,CA-2020-129546,28-09-2020,05-10-2020,Standard Class,RP-19855,Roy Phan,Corporate,United States,Los Angeles,California,90032,West,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,36.784,2,0.2,-8.2764,73.568,29.4272,14.7136,Order,SC-2020-10-129546,US-Wes-Cal-Los-90032
8163,CA-2020-120915,28-09-2020,03-10-2020,Second Class,JJ-15445,Jennifer Jackson,Consumer,United States,New York City,New York,10035,East,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,307.98,2,0,89.3142,615.96,307.98,153.99,Order,SC-2020-10-120915,US-Eas-New-New-10035
2255,CA-2020-169201,28-09-2020,01-10-2020,First Class,HG-14965,Henry Goldwyn,Corporate,United States,San Francisco,California,94110,West,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,43.56,2,0,15.246,87.12,43.56,21.78,Order,FC-2020-10-169201,US-Wes-Cal-San-94110
9452,CA-2020-129546,28-09-2020,05-10-2020,Standard Class,RP-19855,Roy Phan,Corporate,United States,Los Angeles,California,90032,West,OFF-AP-10002495,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",186.15,3,0,55.845,558.45,186.15,62.05,Order,SC-2020-10-129546,US-Wes-Cal-Los-90032
9454,CA-2020-129546,28-09-2020,05-10-2020,Standard Class,RP-19855,Roy Phan,Corporate,United States,Los Angeles,California,90032,West,OFF-SU-10004884,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,47.19,3,0,13.6851,141.57,47.19,15.73,Order,SC-2020-10-129546,US-Wes-Cal-Los-90032
4935,CA-2020-106978,28-09-2020,04-10-2020,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Colorado,80013,West,OFF-FA-10003021,Office Supplies,Fasteners,Staples,4.512,3,0.2,0.846,13.536,3.6096,1.2032,Order,SC-2020-10-106978,US-Wes-Col-Aur-80013
2254,CA-2020-169201,28-09-2020,01-10-2020,First Class,HG-14965,Henry Goldwyn,Corporate,United States,San Francisco,California,94110,West,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,43.26,3,0,14.2758,129.78,43.26,14.42,Order,FC-2020-10-169201,US-Wes-Cal-San-94110
1444,CA-2020-166135,01-10-2020,06-10-2020,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Aurora,Colorado,80013,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",139.424,4,0.2,17.428,557.696,111.5392,27.8848,Order,SC-2020-10-166135,US-Wes-Col-Aur-80013
9035,CA-2020-148873,01-10-2020,05-10-2020,Standard Class,EM-13960,Eric Murdock,Consumer,United States,Quincy,Illinois,62301,Central,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,2.992,4,0.8,-4.488,11.968,0.5984,0.1496,Order,SC-2020-10-148873,US-Cen-Ill-Qui-62301
9489,CA-2020-156566,01-10-2020,04-10-2020,First Class,EM-13960,Eric Murdock,Consumer,United States,Portland,Oregon,97206,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,572.8,2,0.2,50.12,1145.6,458.24,229.12,Order,FC-2020-10-156566,US-Wes-Ore-Por-97206
9036,CA-2020-148873,01-10-2020,05-10-2020,Standard Class,EM-13960,Eric Murdock,Consumer,United States,Quincy,Illinois,62301,Central,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,108.768,4,0.2,2.7192,435.072,87.0144,21.7536,Order,SC-2020-10-148873,US-Cen-Ill-Qui-62301
6268,CA-2020-115392,01-10-2020,04-10-2020,Second Class,RM-19675,Robert Marley,Home Office,United States,Cambridge,Massachusetts,2138,East,TEC-PH-10002496,Technology,Phones,Cisco SPA301,311.98,2,0,93.594,623.96,311.98,155.99,Order,SC-2020-10-115392,US-Eas-Mas-Cam-2138
6269,CA-2020-115392,01-10-2020,04-10-2020,Second Class,RM-19675,Robert Marley,Home Office,United States,Cambridge,Massachusetts,2138,East,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,22.45,5,0,10.327,112.25,22.45,4.49,Order,SC-2020-10-115392,US-Eas-Mas-Cam-2138
6953,CA-2020-129917,02-10-2020,03-10-2020,First Class,HM-14980,Henry MacAllister,Consumer,United States,Los Angeles,California,90008,West,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,11.808,3,0.2,4.1328,35.424,9.4464,3.1488,Order,FC-2020-10-129917,US-Wes-Cal-Los-90008
6955,CA-2020-129917,02-10-2020,03-10-2020,First Class,HM-14980,Henry MacAllister,Consumer,United States,Los Angeles,California,90008,West,TEC-PH-10000369,Technology,Phones,HTC One Mini,503.96,5,0.2,50.396,2519.8,403.168,80.6336,Order,FC-2020-10-129917,US-Wes-Cal-Los-90008
8427,CA-2020-128356,02-10-2020,07-10-2020,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Thornton,Colorado,80229,West,OFF-SU-10004290,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",10.944,2,0.2,0.9576,21.888,8.7552,4.3776,Order,SC-2020-10-128356,US-Wes-Col-Tho-80229
3222,US-2020-137008,02-10-2020,08-10-2020,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,Lakewood,New Jersey,8701,East,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,90,1,0,32.4,90,90,90,Order,SC-2020-10-137008,US-Eas-New-Lak-8701
3221,US-2020-137008,02-10-2020,08-10-2020,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,Lakewood,New Jersey,8701,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,51.12,4,0,23.004,204.48,51.12,12.78,Order,SC-2020-10-137008,US-Eas-New-Lak-8701
3220,US-2020-137008,02-10-2020,08-10-2020,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,Lakewood,New Jersey,8701,East,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,94.85,5,0,45.528,474.25,94.85,18.97,Order,SC-2020-10-137008,US-Eas-New-Lak-8701
6954,CA-2020-129917,02-10-2020,03-10-2020,First Class,HM-14980,Henry MacAllister,Consumer,United States,Los Angeles,California,90008,West,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,53.568,4,0.2,19.4184,214.272,42.8544,10.7136,Order,FC-2020-10-129917,US-Wes-Cal-Los-90008
8190,CA-2020-140375,02-10-2020,05-10-2020,Second Class,SG-20470,Sheri Gordon,Consumer,United States,Rockville,Maryland,20852,East,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,7.38,1,0,3.6162,7.38,7.38,7.38,Order,SC-2020-10-140375,US-Eas-Mar-Roc-20852
7797,US-2020-145121,02-10-2020,06-10-2020,Standard Class,MP-17965,Michael Paige,Corporate,United States,Middletown,Connecticut,6457,East,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",26.9,5,0,13.181,134.5,26.9,5.38,Order,SC-2020-10-145121,US-Eas-Con-Mid-6457
8744,US-2020-144771,02-10-2020,04-10-2020,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Hillsboro,Oregon,97123,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,53.04,3,0.2,-4.641,159.12,42.432,14.144,Order,FC-2020-10-144771,US-Wes-Ore-Hil-97123
6630,CA-2020-125696,02-10-2020,06-10-2020,Standard Class,NP-18685,Nora Pelletier,Home Office,United States,Wilson,North Carolina,27893,South,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,7.38,5,0.7,-5.412,36.9,2.214,0.4428,Order,SC-2020-10-125696,US-Sou-Nor-Wil-27893
2043,CA-2020-104493,02-10-2020,08-10-2020,Standard Class,EB-13705,Ed Braxton,Corporate,United States,San Diego,California,92105,West,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,57.504,6,0.2,20.1264,345.024,46.0032,7.6672,Order,SC-2020-10-104493,US-Wes-Cal-San-92105
8189,CA-2020-140375,02-10-2020,05-10-2020,Second Class,SG-20470,Sheri Gordon,Consumer,United States,Rockville,Maryland,20852,East,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,19.44,3,0,9.3312,58.32,19.44,6.48,Order,SC-2020-10-140375,US-Eas-Mar-Roc-20852
8743,US-2020-144771,02-10-2020,04-10-2020,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Hillsboro,Oregon,97123,West,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,11.032,1,0.2,3.0338,11.032,8.8256,8.8256,Order,FC-2020-10-144771,US-Wes-Ore-Hil-97123
3903,US-2020-119312,02-10-2020,07-10-2020,Second Class,CS-12400,Christopher Schild,Home Office,United States,Los Angeles,California,90045,West,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,270.34,14,0,75.6952,3784.76,270.34,19.31,Order,SC-2020-10-119312,US-Wes-Cal-Los-90045
784,US-2020-157014,03-10-2020,06-10-2020,Second Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",35.49,1,0.5,-15.6156,35.49,17.745,17.745,Order,SC-2020-10-157014,US-Eas-Ohi-Col-43229
782,US-2020-157014,03-10-2020,06-10-2020,Second Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,32.07,5,0.7,-22.449,160.35,9.621,1.9242,Order,SC-2020-10-157014,US-Eas-Ohi-Col-43229
783,US-2020-157014,03-10-2020,06-10-2020,Second Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,24,2,0.2,-2.7,48,19.2,9.6,Order,SC-2020-10-157014,US-Eas-Ohi-Col-43229
3075,CA-2020-126137,03-10-2020,08-10-2020,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Los Angeles,California,90032,West,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",120.666,2,0.15,18.4548,241.332,102.5661,51.28305,Order,SC-2020-10-126137,US-Wes-Cal-Los-90032
1922,CA-2020-125178,03-10-2020,09-10-2020,Standard Class,MZ-17515,Mary Zewe,Corporate,United States,Reading,Pennsylvania,19601,East,OFF-ST-10002562,Office Supplies,Storage,Staples,15.008,2,0.2,1.5008,30.016,12.0064,6.0032,Order,SC-2020-10-125178,US-Eas-Pen-Rea-19601
785,US-2020-157014,03-10-2020,06-10-2020,Second Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,47.984,2,0.2,0.5998,95.968,38.3872,19.1936,Order,SC-2020-10-157014,US-Eas-Ohi-Col-43229
2128,CA-2020-134859,04-10-2020,09-10-2020,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",64.944,3,0.2,6.4944,194.832,51.9552,17.3184,Order,SC-2020-10-134859,US-Eas-Pen-Phi-19134
2129,CA-2020-134859,04-10-2020,09-10-2020,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10001293,Office Supplies,Paper,Xerox 1946,20.736,4,0.2,7.2576,82.944,16.5888,4.1472,Order,SC-2020-10-134859,US-Eas-Pen-Phi-19134
636,CA-2020-168004,04-10-2020,09-10-2020,Second Class,DJ-13420,Denny Joy,Corporate,United States,Warner Robins,Georgia,31088,South,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,392.94,3,0,43.2234,1178.82,392.94,130.98,Order,SC-2020-10-168004,US-Sou-Geo-War-31088
1300,CA-2020-121391,04-10-2020,07-10-2020,First Class,AA-10315,Alex Avila,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",26.96,2,0,7.0096,53.92,26.96,13.48,Order,FC-2020-10-121391,US-Wes-Cal-San-94109
5611,CA-2020-145828,05-10-2020,07-10-2020,First Class,MB-17305,Maria Bertelson,Consumer,United States,Cincinnati,Ohio,45231,East,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,53.04,3,0.2,-4.641,159.12,42.432,14.144,Order,FC-2020-10-145828,US-Eas-Ohi-Cin-45231
